# synthetic calibration data; truth values below use SI units
# truth,joint_1.d,0.00215
# truth,joint_1.zero,0.00175
# truth,joint_2.a,-0.00255
# truth,joint_2.zero,-0.00215
# truth,joint_3.a,0.00295
# truth,joint_3.zero,0.00255
# truth,joint_4.d,-0.00335
# truth,joint_4.zero,-0.00295
# truth,joint_5.d,0.00175
# truth,joint_5.zero,0.00335
# truth,joint_6.zero,-0.00175
# truth,tool.x,-0.00215
# truth,tool.y,0.00255
# truth,tool.z,-0.00295
sample_id,q_joint_1,q_joint_2,q_joint_3,q_joint_4,q_joint_5,q_joint_6,px,py,pz,qx,qy,qz,qw,weight
synthetic_11,0.139941114857144,1.13274173501071,1.2277866599611,0.772866379664195,0.292315716484884,-1.95411864377077,-0.00374357333688516,-0.193814357707298,0.974910452561799,0.660558178308241,-0.255454972726771,0.509597051230219,0.4885862210058,1
synthetic_12,-0.140372711177778,-0.0982232929047739,1.86961656020258,2.08373710697928,-0.825987377196229,-2.13771610444207,0.128271864694815,-0.186140747042342,0.666441622091601,-0.329348710661838,0.794174918823137,-0.177235266967331,-0.47896063015729,1
synthetic_13,-1.7613039239562,-0.392992766795654,0.618978785402912,1.04144012784549,-0.484041790673065,0.327295191352257,-0.305796187312655,-0.607996655281549,0.340374671771519,-0.00431864037874386,-0.528699799980882,-0.0210012525746282,0.848538047606441,1
synthetic_14,-1.01413676769361,-1.66700383121612,-0.131136757750726,-2.54161923439754,0.770706926909414,5.23395492775109,-0.135294040445977,-0.109091078887562,-0.183738621633767,-0.60336318314224,0.679565723737439,-0.0715295748215971,-0.411128710108545,1
synthetic_15,1.62499534371251,1.17728182646035,0.966781615656842,0.336587815204512,-0.0374679720247948,-0.731353005012802,0.19124504341022,0.0488640455544412,0.99515357930946,0.697795442882052,-0.0508164521047234,0.710794492788491,-0.0725975007151117,1
synthetic_16,0.607137223028035,0.91698719765604,0.735411179739273,2.01451582957038,1.52590629282577,-0.518024905528966,0.223750780351273,0.010626542389667,1.03957892629082,-0.484148387766006,0.127235327265282,-0.591896640947509,0.631719776921958,1
synthetic_17,1.85832028900118,0.456072140359832,-0.406555071849074,-0.186308289590823,-0.617819682720792,-3.38774531946707,0.00628713230458198,0.60547701438917,0.444394091759524,-0.726097161534278,0.113328574662256,-0.335160377715874,0.589582112505323,1
synthetic_18,-2.26324064089589,-0.505541029989926,-1.61715719653558,-2.43574659082641,-0.871337206275004,-3.71896518254728,-0.277509890043326,-0.0749529942791345,0.0980693158934198,-0.338748393606315,0.0900194569379543,0.769223417946437,0.534267120909136,1
synthetic_19,-1.27423945861937,-0.657133013611858,-1.73861128191831,0.949935213209006,0.524349185529588,-1.37402030400915,-0.189371999572075,-0.0110881017056131,0.0538258615172644,-0.372420964159032,-0.333782241913426,0.758493029346498,0.417828152319679,1
synthetic_20,1.95854773835302,-1.27510760506575,-1.45066983695106,1.20940855977615,-0.660488594080022,1.53941958616115,0.260738716167573,-0.163212107180633,-0.0583405472522438,0.496815051983833,0.747128249592839,0.375401079516306,0.232482713939412,1
synthetic_21,0.400875226594889,0.289864324338654,1.78552173138467,-0.914469882967733,-1.27098592075736,3.40638170944972,0.331511306061712,-0.0077377298090409,0.748877655995024,-0.0557886374583944,0.244362001764836,-0.450878975728874,0.856669708388069,1
synthetic_22,0.963821296958022,-0.25596481570081,-1.69602556418307,-0.880332937168764,-0.574435531075501,-2.77745032805219,0.225275677136975,0.00945349912503053,0.162242827092102,0.758574037796372,-0.0786867533193256,0.321080627402688,0.561498935653548,1
synthetic_23,0.119019093193285,0.479289282800649,2.04522583145409,0.0820074671444231,-0.909590526078801,4.50612269671468,0.0841509987524826,-0.152838827800442,0.818013808322596,0.356201022329099,-0.414235703320667,0.125112355074564,0.828176619081843,1
synthetic_24,0.20872189859981,0.653944568925226,0.378154780291622,0.129040278643107,0.873571215035901,-0.634495281756162,0.478177718737555,-0.0673083485082464,0.726656117696618,0.885497483912949,-0.260963438489011,0.0185513573573654,0.383989761446876,1
synthetic_25,2.13848282844194,-1.31293092372692,-0.242946322598326,2.53217271602912,-1.56289840922161,-5.01097726929756,-0.0132373087638648,0.244281597451791,-0.162168299366732,-0.106054403242993,-0.274364717129733,-0.580397262913864,0.759352015042556,1
synthetic_26,-1.4209378654916,0.967655824650594,1.46286463370412,-0.839370629878594,-0.293109282810678,-5.05087766565612,-0.176509042667251,-0.111861024238038,0.855587987990432,-0.313090930642744,-0.509047174953233,0.515120081045078,0.614407311907586,1
synthetic_27,1.26718468528626,-0.341408942110858,0.495256726768589,-2.28554781859612,1.09735141289394,-2.57241251254752,0.298389387410973,0.438933698868733,0.447342832417008,0.316775562038132,0.151054268196941,0.934502865656665,-0.059499961633548,1
synthetic_28,1.21117622503289,-1.20816544375741,-1.90245284397127,-1.32431123269556,-0.604120590550818,2.20112212493605,0.147676572021345,-0.120859203573912,0.166596754349805,-0.0169242322850702,0.477165782025415,-0.479472561634037,0.736296441296391,1
synthetic_29,-1.56226634796021,-1.00188754152833,0.10392260060416,2.06997368042514,-1.6892962222115,-4.08268160151674,-0.103833730123477,-0.462071910401331,-0.0417418330941295,0.141441410906758,-0.150964587310893,0.879023427106718,0.429560048487192,1
synthetic_30,2.24121579409326,-0.29301274832964,1.53282722164566,-2.33531245616267,0.830381754792984,2.8646770739859,-0.0356669546694248,0.316966444355765,0.560778019547938,0.411357660832497,-0.0339271965893152,0.872933656488944,-0.260039711534311,1
synthetic_31,0.324507518641573,-0.790847242144111,2.01738489315225,0.640423712977193,-0.308695964169972,-3.22715020374563,0.443592563781696,-0.0500073874619484,0.477702544103761,0.418716508295267,0.425240699979429,-0.424808809135998,0.680723371453103,1
synthetic_32,-0.496038760432626,0.322595295835217,1.1841191697676,1.534320272468,-1.29784114873735,0.725348167664958,0.158237665069955,-0.245286620404219,0.872793917036783,0.635085886036865,0.217121087791312,-0.633525263216601,-0.384928683601812,1
synthetic_33,2.44074033568062,-1.09441101825304,1.62155549246917,-2.1268735767688,0.480901655128284,-3.58918447438753,-0.0862080603836081,0.31449438795381,0.290519257888531,0.399901228234681,0.327726809258085,0.838617601928418,-0.171448720863521,1
synthetic_34,-0.220204163115246,-0.94238208085776,-1.80522851059911,0.0220087190997384,0.99282615378664,4.91561754696261,-0.0721640066665841,-0.148161521843218,0.160237575252474,0.463532619369111,-0.341318148421165,0.801530231575077,0.161829293424774,1
synthetic_35,1.6804331392438,-1.33970311656459,-1.1465928083439,1.84455371450215,1.16529344066512,-0.261553185810434,0.172747108099024,-0.235096379506183,-0.103381697682728,0.396881996466416,0.257080981943911,0.0224761397633684,0.880845544204501,1
synthetic_36,-1.35056582895233,-0.00893455306025004,-1.49504858309813,1.79860526707674,1.4409898523658,1.33078985885488,-0.0562156205955915,-0.311277295216037,0.0153193124786765,0.388941390259257,0.701113523912465,0.389694139011792,-0.453103630034123,1
synthetic_37,-0.298947751223973,-0.455100331680903,1.69856210309157,-1.47346206852841,0.803315390882392,-0.320388018113756,0.229276592692768,-0.247092816536247,0.428046009569119,0.61623299985753,-0.192628334429668,-0.541037682298581,0.538915059164634,1
synthetic_38,1.78361278663566,-0.962114338618143,1.34555691301921,0.310802865002735,-1.59155570492214,-0.368491637246827,-0.00272538720701203,0.559249924000554,0.213008600460456,-0.130205080361101,0.405186275822919,0.902452496784065,0.0667098941770963,1
synthetic_39,-0.767402653091832,1.67325858797054,0.65922878409211,-1.52083770462676,0.236497929711966,4.76496109214238,-0.242931752589445,-0.0328580597971522,0.828060930868404,0.761362422199364,-0.079275345758885,-0.474463000124496,0.434657961080192,1
synthetic_40,0.971361174912362,-1.69829059736903,-1.82774485591448,-0.794403157031325,-1.61975178609404,-2.33181948929743,-0.0328506618047325,-0.243394851729074,0.295648363578871,0.133149654174781,-0.142116900814509,0.0985601673479321,0.975889260883817,1
synthetic_41,1.31835781156471,0.241941150626795,0.404592551111086,1.00309002962888,0.582172565697225,0.856381702445055,0.32798099051988,0.559138474999714,0.598525948512875,0.739911059875948,-0.477588537032504,0.441197407593609,-0.172585226195878,1
synthetic_42,1.35781759006812,0.174190775602369,0.872110560612389,0.456819249653903,-0.934877207696463,1.70258538567482,0.276639310310005,0.5057835506272,0.737164729779546,-0.208363958456221,0.237314782909964,-0.705049006603844,0.634958308013828,1
synthetic_43,-1.85604130998009,-0.479629519199066,1.92801930551574,-2.58471634573711,1.12446540257858,4.17435181528693,-0.200520409753565,-0.142472330223735,0.535593133231919,-0.296633807245015,-0.0421828208226592,0.391774083819489,0.869909225881741,1
synthetic_44,-1.26086572405784,0.344462530759279,1.80991798863821,1.4614738753203,-1.39568680668394,2.77338583837782,-0.111171885215545,-0.0764071405955825,0.786953259847636,-0.327800705962351,0.784993042820086,0.522144303258857,-0.0608107430391164,1
synthetic_45,1.49821976310845,-1.43972121330856,0.206933577326521,0.60859586311071,1.72519386745188,1.69458384910708,0.102476862246657,-0.00159514617362496,-0.200678287583927,0.234036453517715,-0.394513538501556,0.619023756274075,0.637491643499871,1
synthetic_46,2.38694276396142,1.16297564612595,0.83441591015539,1.74014390903279,-0.770630795892987,4.09829386593824,0.178479595024385,0.0655010114891297,0.985535239958458,0.823302669101793,0.127536149431699,0.553059882103629,0.00565795418143497,1
synthetic_47,-2.01254406726903,1.56521886257173,1.83854540068899,2.04502864803867,1.6973598155859,3.70160380063823,0.062186341686383,0.389917810776842,0.639557456963896,-0.285301014117052,0.224528606756643,0.0318367356505175,0.931223205442616,1
synthetic_48,-1.08483112766148,0.827943629168014,0.274396446638578,-1.52988344638162,1.06212243524099,-3.53174264492579,-0.0293263290176043,-0.275101976501727,0.802699868886948,-0.383443740069038,-0.412965361620352,0.173847412215772,0.807593700798563,1
synthetic_49,-1.51001525550142,1.29346310200391,-1.26582107343579,0.366931991628651,0.620359529596761,1.91750391903477,-0.156176014612586,-0.358020021450903,0.600225424070041,-0.439298591802629,-0.646945646195024,0.0450121990811485,0.621652620072826,1
synthetic_50,-0.254141007464537,1.14390370797571,-1.87392633900939,-0.219995989291025,-0.448199124058946,-1.32498637867637,0.212864711874855,-0.246311453417731,0.429665913507152,0.355302998766027,0.741007501739788,-0.509460639880762,0.255181343059228,1
synthetic_51,1.09751975151452,-0.850275911804399,-1.03578945722497,2.16532709942152,1.4150712321034,0.807544604540679,0.148388858130121,0.0157731529943832,-0.205487372757719,0.666094701903305,-0.437394203413831,0.159886179744526,0.582615283392935,1
synthetic_52,1.59842468810116,0.695969748762732,1.2985201274156,0.275559875089666,1.328094675059,5.0510713215558,0.128848336370169,0.263363343825325,0.851131462842296,0.777233758126671,0.51812369498417,0.284466148685696,-0.215718641234759,1
synthetic_53,-1.60737559598037,1.37110291232097,-0.0541911868160181,-1.71628749952112,-0.13007736431498,3.30452945021424,-0.196101474325231,-0.0934439752949143,0.867251623791653,-0.42411210624653,-0.587186742726189,0.448043160357352,0.524020969960875,1
synthetic_54,0.691250439656226,-1.50899197507191,-1.19272497256324,-2.24276335075603,0.0994145666326232,5.21662574602694,0.0277395870284999,-0.228359215545992,-0.056245451931174,0.726599449205718,0.148194753261169,0.302546906205465,0.598796230002586,1
synthetic_55,2.32345195070976,-1.4140735808007,-0.326214680973751,1.8783343974173,1.28345286703948,4.28340725360343,0.140037498148749,0.057384172376168,-0.28053576322051,0.0515763029900372,0.749773363601507,-0.293571952999324,0.590758238720143,1
synthetic_56,1.80317238958312,1.356778929407,-1.32714381223232,-0.857910733751801,1.17371262578805,1.43408223244819,0.0919941745202868,0.233467714347849,0.703624144880574,0.395723985565551,-0.0493806568839357,0.724293317183617,0.562461793064186,1
synthetic_57,0.522963374358575,-1.7485964982486,0.0100561213421404,1.27285100411462,0.714771528112057,-0.891115051209334,-0.0765712983796971,-0.246644879450055,-0.234660924129453,0.502491913863895,0.31473959611197,-0.51701795353775,0.617359942707908,1
synthetic_58,1.00847357848182,1.39665221095416,-0.159829564261075,-0.175945034555408,0.159976882526332,3.59963748761912,0.284322914647469,0.0895016323011156,0.904279740213222,0.215754674957169,0.724087251974748,-0.225573016182919,0.615032020411885,1
synthetic_59,-0.871674398572216,-1.2365044798318,1.86978563491717,0.0430293773375121,0.123068624281882,-1.82651205784032,0.0925302734618663,-0.409613149892725,0.175161380204934,0.73108296038748,0.0694738080978487,-0.593319965304866,0.329639976019436,1
synthetic_60,-2.35502693653014,-0.609812096780008,-1.24816818355639,1.63015288237644,0.644606667487916,-4.93266272631489,-0.2055936515152,0.0432419088973498,-0.121829550784243,0.317882288087348,0.574495823749802,0.596529263030641,-0.461582319594792,1
synthetic_61,-1.02929384738425,-1.46344809920689,1.14113708342777,2.56256758532908,1.23198988899532,-4.1073990620817,0.0913153273375301,-0.424317189649034,0.0107723227856911,0.7157273789803,0.598955098274058,-0.222123489764925,0.282220241166637,1
synthetic_62,-0.81622082760448,1.19727000100465,0.148556339555518,0.688886869810596,0.703512386455931,-1.99981981469075,0.0676976298281113,-0.330117547799769,0.956044708492479,0.849617030576093,-0.262502575132298,-0.0690323803031881,0.452192248798729,1
synthetic_63,0.859680878388016,-1.5859527297009,-0.820040322855399,0.214926874264545,-0.802641015008314,4.85170318378418,-0.0765758399742963,-0.348308175762713,-0.079996746051611,-0.420088734439539,0.783999391169139,-0.450374764240598,-0.0776722703326712,1
synthetic_64,0.348124964086089,1.47874031706023,0.605233550752204,-2.40865112475991,1.6755835353293,-1.2595419336357,-0.153756796654516,-0.173288388201355,0.87822052261331,-0.582379850281578,0.0321698723689107,0.778151990797568,-0.232977012847954,1
synthetic_65,-1.58037993802056,-1.11193957854355,-0.850512745838273,1.06126098488288,1.01397471601352,-2.58248718995217,-0.159193801394617,0.0817964549993267,-0.139238264105224,-0.374418573724466,-0.160116078517079,0.332726941698292,0.850568254356198,1
synthetic_66,-1.93309176476658,-0.995100384334919,-1.29223287923634,2.3037936209965,0.451776052333811,-5.19698874863908,-0.159967347008919,0.0984863669727659,-0.165819657952903,-0.120644294841889,-0.698932206857862,-0.423654873856643,0.563431692573656,1
synthetic_67,0.6141946397823,1.1091942900202,0.588019184215439,2.26314604523372,0.601385572704228,-4.45983185552507,0.15540272900143,-0.109245265420569,1.051538134512,0.365447569775535,0.399206541743464,0.190460091263458,0.819028182915762,1
synthetic_68,-1.14513139052128,-1.6300791273506,1.60484020441184,-0.0567261579151386,-1.37156835100289,1.95696881391467,0.00660287896656072,-0.336994828065216,-0.0318886934559533,0.481674895593875,-0.55615078092779,0.597681911438299,0.318530903630246,1
synthetic_69,2.33439058476637,1.73628792751643,-2.03449861022609,-1.6941229324025,-0.642385186280763,2.68976386249465,0.0695689047889326,0.184544934265737,0.638930884209862,0.662046626385498,0.577518734206794,0.462971559799007,0.117574278432983,1
synthetic_70,1.84773271264059,0.268648638537699,-1.95634621104177,1.11049532418029,0.307132475495676,-3.01634890634895,0.128173067092376,0.245644930180529,0.149175689862391,0.546614618035891,-0.342815433138958,0.640513759123808,-0.416451872998926,1
synthetic_71,2.0220106314409,-1.54794738314107,1.89921808873643,0.20269189562661,1.03519704016423,-1.51379911105731,0.0325347205197246,0.293925072755486,0.0564956055945156,0.359223818534635,0.772427285142426,-0.0405549766293685,0.522177777424019,1
synthetic_72,-0.591182122909572,0.768585887321968,0.674697471363089,1.56694777198127,0.976894163982472,-4.74117639145352,0.195805633885602,-0.32025265365646,0.977312063939148,0.382803481819577,0.639479150065086,-0.400703118688744,0.532883591051515,1
synthetic_73,0.38096048522045,-0.294085435004953,-0.275717857580533,-1.91423209194719,0.366433615143411,0.419046398322428,0.522956219240344,0.00847803416667336,0.265916307465679,0.111111270029496,0.614463939005715,-0.509687488017235,0.591867398910173,1
synthetic_74,0.852243584790303,-0.880628454187418,-0.773594145859585,-1.45059983591134,-0.451807765567394,-2.4580975891428,0.231142597606927,-0.0157974293937867,-0.00404239580903539,0.703948190150298,-0.108856656433098,0.372323356286694,0.594964278169486,1
synthetic_75,-1.82423210064249,1.2878757492566,-0.784484966415364,-2.50389653171903,-1.1997486189885,-2.26948786537051,-0.186196850569659,-0.155111517278839,0.810121581008395,0.476824524606718,0.833781267628989,0.145311738014009,-0.237342936022798,1
synthetic_76,-1.31267069854485,-0.746896776542567,0.0565679152811458,-0.409359538826588,0.491805205875186,2.48865651213639,-0.0947815468954008,-0.361530066199437,0.00370709337778122,0.0411357772634938,-0.535137255405636,-0.0471784487808249,0.842442971171632,1
synthetic_77,2.36684029637756,0.718130190087607,-0.0713263835135827,1.71358642055141,-0.39002667649025,-0.987421973200161,-0.225176509145121,0.481784239162477,0.859976404547005,0.570979558715393,0.202249945654053,0.783288549566032,-0.139772497762795,1
synthetic_78,-1.20686167292268,0.570754733937332,-0.961293897912382,-0.610723722417702,-0.958422504912665,-3.78729730414589,0.0126691209744388,-0.483300210146711,0.363514373122294,-0.369781437509465,0.841137306290474,-0.223113680232317,-0.325530345948009,1
synthetic_79,1.34344957357361,-0.164402987083439,-1.98304576743232,-1.24939071923367,0.930415352106523,-1.9001126933591,0.217520518611306,0.21021040852936,0.210913564131421,0.645241103759056,0.431384155202389,0.627212462857524,-0.0646231777020908,1
synthetic_80,0.2834495546435,1.05099814805643,1.65093761245323,1.68919360990931,-0.691221627811443,3.65762700763927,-0.136836233800253,-0.221623036864684,0.773231826078648,-0.608664851552673,0.656111304989179,-0.335857686840977,-0.29367442540948,1
synthetic_81,-2.06048090369139,-0.555451915229895,1.51999664865847,1.35175890881723,0.149553096727251,-0.685391221848437,-0.404466497672569,-0.350880093888697,0.508219687016237,-0.164853612595123,-0.727288656493859,-0.106906500388273,0.657605882519634,1
synthetic_82,2.05577177547352,-0.36674953049201,1.50223642545104,-1.65858148779056,-0.071709098296397,3.25159024887506,0.00188791639525597,0.40979444162107,0.432341819115887,-0.686130176281407,0.215416375844218,-0.458525638209798,0.522087545645829,1
synthetic_83,1.65059656257428,0.534659971215012,-0.0334378834393103,-0.241001738052475,-0.220741943957486,0.378023652658976,0.147661190973443,0.556772987629246,0.596389929266035,0.560556359701014,0.397887466316138,0.688165534187616,0.232142907071368,1
synthetic_84,0.891128848870522,1.68251473041458,-0.841293751450122,-1.94765167003534,0.0525383345591399,-3.20197049978076,0.17972376413042,-0.0856874046208541,0.869331740970626,0.587004679616182,-0.361129277799563,0.716299047006701,0.109210009074081,1
synthetic_85,0.923324760400454,1.63255419606707,1.55335774090365,-1.37439876507427,0.745477391908946,-4.87075971415482,0.035461035271305,-0.237300905584234,0.678693680815847,-0.429386353151772,0.804004125743033,-0.327354965750207,0.249085230220266,1
synthetic_86,-1.10869499944622,-1.38263428931705,0.995543432959558,-1.378917311337,-1.36076474403271,1.1152124945802,-0.0380568630976269,-0.228181591733888,-0.0619950523378894,0.941078608120677,-0.305792834913328,-0.144312227437357,0.00598134310904134,1
synthetic_87,-2.32837997456145,-1.7081336871288,-0.59418278732654,-1.88189934078165,0.677531291303291,2.96591357859931,-0.0568677904053348,0.198563407772773,-0.096327286216159,0.803542705789395,-0.355773010862374,-0.47669901957123,0.0224216291648706,1
synthetic_88,-1.54275771844384,0.86206843856417,-0.486796800473502,-2.35291252286784,1.58161138881266,-3.14093698947469,-0.106118725309604,-0.390086228313154,0.851378039063544,0.203113166463344,0.010033307464651,0.0155081994573052,0.978981036639702,1
synthetic_89,0.0174517405852144,0.598238552864407,0.24086049208706,2.35718260134261,-1.2205521213762,-3.89399062986388,0.363355558111516,-0.136510397053339,0.877260349194728,0.705001913153813,-0.165593391798513,-0.567605204956097,0.391631794353924,1
synthetic_90,-0.532812236956347,1.43649270310486,1.26643994800795,-0.705230907471333,-0.941098961152198,2.28198271530806,-0.189850125230251,-0.0771612352001501,0.927804408998233,-0.33972283313878,-0.131344569573827,0.919475137700453,-0.147994837201707,1
synthetic_91,-1.47468551772787,1.06935955420253,1.10634883325457,-0.445088372101478,1.49376476876231,-1.06160081183604,-0.111894462048125,-0.124500014387248,0.836061034454112,-0.544052241752656,0.834564980409523,-0.0524498378774727,-0.0689743881784299,1
synthetic_92,-1.64442429516422,0.303383167907922,-1.07918491693117,1.20027433557518,-0.986341506342495,-0.141857369853676,-0.202726910094989,-0.575987909984167,0.247890526460339,0.528440783895148,-0.224404749828279,-0.242871010930238,0.781924880164657,1
synthetic_93,-2.23963971836134,0.44676442229061,0.0410374086273948,2.38076502050555,-0.189669080991301,1.39527712613285,-0.48316284122416,-0.301712804425063,0.764638552598972,0.675414097148627,-0.136302550063509,-0.578071446327155,-0.437116477795474,1
synthetic_94,-1.91067644350153,-1.17971521715896,-0.444279985922516,0.721213716526282,1.46176892989576,1.50395116616477,-0.107708777840959,0.061776005444926,-0.157715640819243,-0.229330647982533,-0.237301943290538,-0.778928747336261,0.533259081666323,1
synthetic_95,-0.379323340615514,-0.90426261154098,-0.892645425338568,-2.06240891452645,0.230805453944755,-1.71428226204917,0.128230926265302,-0.257704278424808,-0.0388836161558286,0.680487974587922,-0.336817727469579,0.166931090046085,0.628986443478301,1
synthetic_96,-0.926702863333173,0.120751548036964,-0.722522453670072,1.47301871218993,0.0626617023498064,3.08676020491043,0.212358133695878,-0.603544053228939,0.22116503621656,-0.562846754336267,-0.456508801830641,0.686953754403771,0.0538310718344567,1
synthetic_97,-1.17841115795829,0.678655957282575,-1.11690459145792,-0.0193227545331967,0.543688810768918,4.96124559023337,-0.0129884425996953,-0.446513248941469,0.417710659252072,-0.619930935255701,-0.0148047377704711,0.777964989243237,0.101177718714695,1
synthetic_98,1.14648169570167,1.74658778958045,0.691873636872959,-1.06693903423844,0.907670459777917,-4.52524243754193,0.0799592551416053,-0.217684536864306,0.802919920930065,-0.46473090727731,0.819179246995206,-0.312234333879931,0.124419716524881,1
synthetic_99,-1.9874318780865,1.65062484542229,-1.59175367269506,-0.496995811893747,-0.363939056821187,1.60459953586035,-0.260595721691492,-0.121231198622705,0.629583493230234,0.112298894103622,-0.750060733097003,-0.151683062494657,0.633869153375783,1
synthetic_100,1.9985448750965,1.00474683518845,-0.560395457884456,-0.943636252109047,1.2117521696721,-2.91442423933631,0.00955566609562388,0.329709006425658,0.72616621376962,0.202492537990397,-0.483261292304487,0.772963875792715,-0.357745918408455,1
synthetic_101,-0.519400658389007,0.501724938281909,1.02817890839507,1.85503399689871,1.36393475638146,-1.59125098173979,0.227297271833385,-0.284467156420927,0.931605874418475,0.575555835704741,-0.228006800913563,0.737755320887908,0.269194103250721,1
synthetic_102,-2.12269365777054,0.219656097445296,0.558854392409304,1.9596737901483,1.51035452602454,3.04597083140122,-0.423153161710041,-0.454793859619557,0.721006928009472,0.809972529266884,-0.20271473879274,-0.19755885680475,0.513635799577092,1
synthetic_103,1.92569427554303,-1.21899934416571,-0.258240974135308,-2.38906214499001,-1.00218852717038,2.29529673287338,0.094652074098575,0.200722367856666,-0.0365240266280546,0.177798499099336,0.434602826965634,-0.100872656128505,0.877116174606924,1
synthetic_104,-1.71876682044227,1.7115689925111,-1.99558741295603,0.742333502257769,-0.0467810861922051,-2.98254524249729,-0.2292696382513,-0.228629151698984,0.552242344853584,0.637870633888019,0.289041001752444,-0.614934414509106,-0.362535542508017,1
synthetic_105,1.73091913040044,-1.36353501632803,0.936677984254048,1.66499634590596,-0.2125989468588,-1.78303133109441,0.123665213696008,0.430430754440647,-0.0325686812728113,0.241906975324539,0.586037625639312,0.451288775785823,0.627996303710542,1
synthetic_106,1.97144283967686,0.18003454667624,-1.47103710436193,2.51477207004931,1.38018746408908,-2.85598803706047,-0.0558512831793924,0.472618841737246,0.0994912457700909,-0.074269742158844,0.977773369104748,-0.132053311458515,0.144931594216198,1
synthetic_107,-0.647073713059448,1.33346551607499,1.76100729506099,-0.668007555825687,1.62554782076758,3.38100851027646,-0.117878805793491,-0.0550062971075141,0.750261641527249,0.852703160044944,0.318106363377583,0.24925691108553,0.331023646744695,1
synthetic_108,0.651468274076119,1.53384507141762,1.71413326267042,-1.2203127862988,-0.332955057427877,2.12566507787145,-0.0158538049195407,-0.251265516164835,0.758907431165198,0.154654627632975,0.5750013507086,-0.578491645267676,0.557496914063646,1
synthetic_109,1.90019591334561,1.41349049177197,-0.915831437426601,-0.362774936210438,0.394766447071575,-2.10729879209206,0.0914943289285672,0.31501741135934,0.737338558167,-0.127080774407096,0.713723268549122,-0.163696631023988,0.669068745121939,1
synthetic_110,0.557972692575845,-1.6587540077257,-0.527516590227727,-1.60575326080701,0.26680903291417,2.5691170369346,0.016317548440365,-0.215197488803288,-0.0575633304710298,0.416440563426615,0.638483207861379,-0.139101171606963,0.632113371531988,1
synthetic_111,-0.0606763992597696,0.0796694911340217,-1.06529271044017,-0.412598088482417,0.845337774020588,0.632222208451024,0.341837863261393,-0.185573855656459,0.249587132735294,0.352197439685231,0.0783336251371611,-0.420257234275156,0.832589132580671,1
